scope,variant,condition,severity,seed,probe,simulation_type,global_coupling,input_peak_per_ms,dt_ms,simulation_ms,b_signature,wall_seconds,max_abs_psp,max_abs_evoked,job_ordinal,worker_pid,trace_format_version,trace_file,trace_sha256,trace_byte_size,trace_sample_count,trace_region_count
main_full_field,full_field,Intermediate AD-like perturbation,0.5,149,2Hz,stimulated,60.0,0.02,0.5,14500.0,3982969b5c5cb0b2,317.7426087700296,44.122139538624495,10.350840989786283,28,621515,parcel_psp_v1,main_parcel_traces/severity_0p5_seed_0149_2Hz.npz,59eca190360f71a8ffa95b8939712734402ff0baad50fab7a02b485ed4f9292c,5031839.0,7250.0,34.0
main_full_field,full_field,Intermediate AD-like perturbation,0.5,149,5Hz,stimulated,60.0,0.02,0.5,14500.0,3982969b5c5cb0b2,316.6139902440482,44.122139538624495,9.917637539946401,28,621515,parcel_psp_v1,main_parcel_traces/severity_0p5_seed_0149_5Hz.npz,3031b813f260abfdddc84ad3bf55c4fc6de95d7d214df6eef2b336ad83acbdd0,5052087.0,7250.0,34.0
main_full_field,full_field,Intermediate AD-like perturbation,0.5,173,pulse,stimulated,60.0,0.02,0.5,6000.0,3982969b5c5cb0b2,133.16975616599666,44.02710472059766,11.201882134633472,29,621516,parcel_psp_v1,main_parcel_traces/severity_0p5_seed_0173_pulse.npz,3c9b9582c153be5e3d81db1405466acc8d72efc6ee719f0ba3a462ea6fb7e4ac,1901950.0,3000.0,34.0
main_full_field,full_field,Intermediate AD-like perturbation,0.5,173,2Hz,stimulated,60.0,0.02,0.5,14500.0,3982969b5c5cb0b2,322.93761162803276,44.02710472059766,11.676209770562092,29,621516,parcel_psp_v1,main_parcel_traces/severity_0p5_seed_0173_2Hz.npz,12e8eb1cc63fd3f28a4edf01578fa0e9a259a3e6165c804613521527efb9e0df,5078415.0,7250.0,34.0
main_full_field,full_field,Intermediate AD-like perturbation,0.5,173,5Hz,stimulated,60.0,0.02,0.5,14500.0,3982969b5c5cb0b2,319.41559217398753,44.02710472059766,11.449439912914638,29,621516,parcel_psp_v1,main_parcel_traces/severity_0p5_seed_0173_5Hz.npz,3d67b523a77551c009408c6ecc177871cfc6377cf7cf856dd2ebc424d0b6ad0c,5083076.0,7250.0,34.0
main_full_field,full_field,Intermediate AD-like perturbation,0.5,197,pulse,stimulated,60.0,0.02,0.5,6000.0,3982969b5c5cb0b2,132.47255183098605,42.20853985059336,0.8977342077485044,30,621510,parcel_psp_v1,main_parcel_traces/severity_0p5_seed_0197_pulse.npz,08fe3a7a0d188b549e196da78b22c30636dbc0a26ac75d8286e4050cd1ff8947,1891150.0,3000.0,34.0
main_full_field,full_field,Intermediate AD-like perturbation,0.5,197,2Hz,stimulated,60.0,0.02,0.5,14500.0,3982969b5c5cb0b2,319.92704133701045,42.20853985059336,10.156646713063225,30,621510,parcel_psp_v1,main_parcel_traces/severity_0p5_seed_0197_2Hz.npz,eef0e597be52452b46053cab000cb862a69f0d9399f466e58f6b0ff9d96cfd34,5077284.0,7250.0,34.0
main_full_field,full_field,Intermediate AD-like perturbation,0.5,197,5Hz,stimulated,60.0,0.02,0.5,14500.0,3982969b5c5cb0b2,318.231651073962,42.20853985059336,10.027260193465391,30,621510,parcel_psp_v1,main_parcel_traces/severity_0p5_seed_0197_5Hz.npz,a6b9f64d9b9d8fae89443549ad61ccba1243b8fe42fa6a8ef3c7e91af4029297,5066126.0,7250.0,34.0
main_full_field,full_field,Intermediate AD-like perturbation,0.5,223,pulse,stimulated,60.0,0.02,0.5,6000.0,3982969b5c5cb0b2,131.55901129398262,43.085736580277185,10.335364229158335,31,621523,parcel_psp_v1,main_parcel_traces/severity_0p5_seed_0223_pulse.npz,a5a9f71d8c6e175e92abd465453d8f0dd2ddaa75d819b653a8df48a239cff96e,1899806.0,3000.0,34.0
main_full_field,full_field,Intermediate AD-like perturbation,0.5,223,2Hz,stimulated,60.0,0.02,0.5,14500.0,3982969b5c5cb0b2,315.96828910399927,43.085736580277185,10.392954086607743,31,621523,parcel_psp_v1,main_parcel_traces/severity_0p5_seed_0223_2Hz.npz,2653fc5b3330444bc4206a780a47d9ad682f78c6769fe92f9f508f98235b8866,5071495.0,7250.0,34.0
main_full_field,full_field,Intermediate AD-like perturbation,0.5,223,5Hz,stimulated,60.0,0.02,0.5,14500.0,3982969b5c5cb0b2,318.7982915980392,43.085736580277185,10.449514028341795,31,621523,parcel_psp_v1,main_parcel_traces/severity_0p5_seed_0223_5Hz.npz,92af7e0968fb6565c08032e1f7db908baaca5b4d0e96f059e9e1dcbf816b9702,5073454.0,7250.0,34.0
main_full_field,full_field,Intermediate AD-like perturbation,0.5,251,pulse,stimulated,60.0,0.02,0.5,6000.0,3982969b5c5cb0b2,135.14009128703037,43.587226976143256,9.825620234166337,32,621529,parcel_psp_v1,main_parcel_traces/severity_0p5_seed_0251_pulse.npz,ca5d77c8ea8d90ceacc21fcdb18988fd80b54d1ca46d77636e5a7fa673a692e4,1903024.0,3000.0,34.0
main_full_field,full_field,Intermediate AD-like perturbation,0.5,251,2Hz,stimulated,60.0,0.02,0.5,14500.0,3982969b5c5cb0b2,321.61932229896775,43.587226976143256,9.270063861968225,32,621529,parcel_psp_v1,main_parcel_traces/severity_0p5_seed_0251_2Hz.npz,2440ef23772c0be81b5adbd0efac3305934736e47baee24a0699c0f11568cae6,5025020.0,7250.0,34.0
main_full_field,full_field,Intermediate AD-like perturbation,0.5,251,5Hz,stimulated,60.0,0.02,0.5,14500.0,3982969b5c5cb0b2,315.39563143096166,43.587226976143256,10.509016205952696,32,621529,parcel_psp_v1,main_parcel_traces/severity_0p5_seed_0251_5Hz.npz,80bf4cf654d5f20f08c5fa6e5242178f5cd6f4d8631c24305dc60e9993c0abb5,5076902.0,7250.0,34.0
main_full_field,full_field,Intermediate AD-like perturbation,0.5,281,pulse,stimulated,60.0,0.02,0.5,6000.0,3982969b5c5cb0b2,136.2827042490244,43.545121942956314,0.2954012701495419,33,621525,parcel_psp_v1,main_parcel_traces/severity_0p5_seed_0281_pulse.npz,e31c931533442118fd1946a370e9b0a2aa89eaf5e8d681cbf85a53a0f6b75aa1,1884711.0,3000.0,34.0
main_full_field,full_field,Intermediate AD-like perturbation,0.5,281,2Hz,stimulated,60.0,0.02,0.5,14500.0,3982969b5c5cb0b2,324.56163289700635,43.545121942956314,10.255265063994093,33,621525,parcel_psp_v1,main_parcel_traces/severity_0p5_seed_0281_2Hz.npz,11af72d53f256fe270224b536f5ad681ceb21780463d5c5d6675a0bf1974d1ed,5035859.0,7250.0,34.0
main_full_field,full_field,Intermediate AD-like perturbation,0.5,281,5Hz,stimulated,60.0,0.02,0.5,14500.0,3982969b5c5cb0b2,319.51298179099103,43.545121942956314,9.87436350334298,33,621525,parcel_psp_v1,main_parcel_traces/severity_0p5_seed_0281_5Hz.npz,57c0140f65fd75a190cce8a842ce007038555339be08bca40f2d8d5cc116852c,5044592.0,7250.0,34.0
