scope,variant,condition,severity,seed,probe,global_coupling,input_peak_per_ms,dt_ms,pair,semantic_network,episodic_network,outcome,unit,semantic_value,episodic_value,semantic_minus_episodic_interaction
spatial_shuffle_46,shuffle_46,"High AD-like perturbation, spatially shuffled",1.0,11,2Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.991757062373402,-2.0925757651422208,0.10081870276881877
spatial_shuffle_47,shuffle_47,"High AD-like perturbation, spatially shuffled",1.0,11,2Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.9955518710012665,-2.0695998813866594,0.07404801038539288
spatial_shuffle_48,shuffle_48,"High AD-like perturbation, spatially shuffled",1.0,11,2Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-2.117715590061132,-2.1945401927037533,0.07682460264262136
spatial_shuffle_49,shuffle_49,"High AD-like perturbation, spatially shuffled",1.0,11,2Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-2.106462613410376,-2.060261056563511,-0.046201556846865
spatial_shuffle_50,shuffle_50,"High AD-like perturbation, spatially shuffled",1.0,11,2Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-2.0173522089998075,-1.9461211947946917,-0.0712310142051158
spatial_shuffle_01,shuffle_01,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.290869373171864,-1.3903045845712325,0.09943521139936862
spatial_shuffle_02,shuffle_02,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.2847654186551924,-1.3653687560859724,0.08060333743077996
spatial_shuffle_03,shuffle_03,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.2193463457859375,-1.1911175422328633,-0.028228803553074222
spatial_shuffle_04,shuffle_04,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.2199338836700329,-1.2956974225167814,0.07576353884674858
spatial_shuffle_05,shuffle_05,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.2040185311076008,-1.1931058256875646,-0.010912705420036195
spatial_shuffle_06,shuffle_06,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.2707471980920435,-1.1495941952527748,-0.12115300283926866
spatial_shuffle_07,shuffle_07,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.2222975723954146,-1.2912745223369924,0.06897694994157777
spatial_shuffle_08,shuffle_08,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.2924840791759875,-1.4113967147676898,0.11891263559170229
spatial_shuffle_09,shuffle_09,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.2729115442220484,-1.3579354105245958,0.08502386630254732
spatial_shuffle_10,shuffle_10,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.2897156870817459,-1.3669723363644406,0.07725664928269471
spatial_shuffle_11,shuffle_11,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.1744188508242437,-1.3304090223604421,0.15599017153619843
spatial_shuffle_12,shuffle_12,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.2758702781897158,-1.3821109030363343,0.10624062484661856
spatial_shuffle_13,shuffle_13,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.1801621035471195,-1.3213340623149608,0.14117195876784128
spatial_shuffle_14,shuffle_14,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.1647465441978468,-1.2341517682852665,0.06940522408741967
spatial_shuffle_15,shuffle_15,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.1928638648099583,-1.228870535436246,0.036006670626287596
spatial_shuffle_16,shuffle_16,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.2208963255155425,-1.3449654892672704,0.12406916375172794
spatial_shuffle_17,shuffle_17,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-0.9990400357551359,-1.0432396746918153,0.04419963893667944
spatial_shuffle_18,shuffle_18,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.1166958213336315,-1.2389522020950576,0.12225638076142609
spatial_shuffle_19,shuffle_19,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.2687876742608117,-1.3738522453416326,0.1050645710808209
spatial_shuffle_20,shuffle_20,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.2114087585417392,-1.2704312845458,0.05902252600406066
spatial_shuffle_21,shuffle_21,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.2761353456910431,-1.3641925282677263,0.08805718257668316
spatial_shuffle_22,shuffle_22,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.2289210021164982,-1.3529283877658218,0.12400738564932356
spatial_shuffle_23,shuffle_23,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.1749849510997774,-1.2948142541028533,0.11982930300307593
spatial_shuffle_24,shuffle_24,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.2193975269084192,-1.249631211806729,0.0302336848983098
spatial_shuffle_25,shuffle_25,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.3216734961120413,-1.261098519468121,-0.06057497664392031
spatial_shuffle_26,shuffle_26,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.2661460386497985,-1.313406931625761,0.04726089297596259
spatial_shuffle_27,shuffle_27,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.3013295933053788,-1.3541445675387862,0.05281497423340742
spatial_shuffle_28,shuffle_28,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.2775176782288085,-1.3562896485779892,0.07877197034918071
spatial_shuffle_29,shuffle_29,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.0535741004254378,-1.1209881285046357,0.06741402807919794
spatial_shuffle_30,shuffle_30,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.2127550178933515,-1.2986978090177106,0.0859427911243591
spatial_shuffle_31,shuffle_31,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.2648519174046653,-1.3510125489314522,0.08616063152678688
spatial_shuffle_32,shuffle_32,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.1556891110310687,-1.1153365727283895,-0.040352538302679264
spatial_shuffle_33,shuffle_33,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.2669997165650568,-1.3503639117965383,0.08336419523148142
spatial_shuffle_34,shuffle_34,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.185332835503579,-1.2614313633449354,0.0760985278413564
spatial_shuffle_35,shuffle_35,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.1970841947394708,-1.308158405563086,0.11107421082361513
spatial_shuffle_36,shuffle_36,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.2219304822415649,-1.3096400005580087,0.0877095183164438
spatial_shuffle_37,shuffle_37,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.3590731007311965,-1.4224727116431781,0.06339961091198165
spatial_shuffle_38,shuffle_38,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.2171264400083184,-1.2686165912038945,0.051490151195576095
spatial_shuffle_39,shuffle_39,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.286773818531443,-1.2915002973166967,0.004726478785253674
spatial_shuffle_40,shuffle_40,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.2761838537595378,-1.2775842019492367,0.001400348189698919
spatial_shuffle_41,shuffle_41,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.244015006866776,-1.3510065440082613,0.10699153714148535
spatial_shuffle_42,shuffle_42,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.2652694117656609,-1.3414674370600128,0.07619802529435193
spatial_shuffle_43,shuffle_43,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.3002808294229307,-1.252246040898018,-0.04803478852491261
spatial_shuffle_44,shuffle_44,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.242364180457616,-1.345831349117394,0.10346716865977812
spatial_shuffle_45,shuffle_45,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.045367811446897,-1.2766533746944948,0.23128556324759786
spatial_shuffle_46,shuffle_46,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.1953473137517074,-1.2871507419942956,0.09180342824258814
spatial_shuffle_47,shuffle_47,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.1926101479468305,-1.2609817900493296,0.06837164210249913
spatial_shuffle_48,shuffle_48,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.2747921836748413,-1.326013520109128,0.051221336434286835
spatial_shuffle_49,shuffle_49,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.2666734108218107,-1.2591210915364623,-0.007552319285348386
spatial_shuffle_50,shuffle_50,"High AD-like perturbation, spatially shuffled",1.0,11,5Hz,60.0,0.02,0.5,expanded_bilateral,semantic_expanded,episodic_expanded,functional_connectivity,Fisher-z difference,-1.1912150209273327,-1.165168225717153,-0.02604679521017972
