outcome,probe,observed_interaction,shuffle_median,shuffle_5th_percentile,shuffle_95th_percentile,observed_empirical_percentile,outside_central_90_percent,spatial_shuffles
transfer_gain,2Hz,2.94884082509636,0.6607047940359299,-0.6518923034347173,2.2150667112432556,100.0,True,50
transfer_gain,5Hz,2.878866566149835,0.7033900372661841,-0.6051252009365803,2.1803625113530356,98.03921568627452,True,50
functional_connectivity,2Hz,0.06633255384170189,0.06329732152271372,-0.07421405137734848,0.1330586129424851,52.94117647058823,False,50
functional_connectivity,5Hz,0.06364267738804252,0.07614827656785417,-0.0445777759249076,0.13347570101059023,39.21568627450981,False,50
