seed,severity,probe,trace,region_count,analysis_start_ms,analysis_end_ms,mean_psp,sd_psp,rms_psp,signed_peak_psp,absolute_peak_psp,peak_time_ms
23,0.0,pulse,L_A1,1,2500.0,6000.0,0.0034307516316173597,0.03589692523402418,0.03606049497739829,0.30070413453230493,0.30070413453230493,2528.0
23,0.0,pulse,L_9m,1,2500.0,6000.0,1.1629169789282347e-06,0.00012143217038089862,0.00012143773869483684,0.0004520000501244681,0.0004520000501244681,2782.0
23,0.0,pulse,L_31pd,1,2500.0,6000.0,1.919968135758516e-06,0.00016495474193942752,0.00016496591516414977,-0.0006796463712959167,0.0006796463712959167,2738.0
23,1.0,pulse,L_A1,1,2500.0,6000.0,0.0031034184295796615,0.04220795345357375,0.04232189197907039,0.29832630652093073,0.29832630652093073,2528.0
23,1.0,pulse,L_9m,1,2500.0,6000.0,5.1914861626600874e-06,0.0008308520471165603,0.0008308682661688048,0.00211934141547232,0.00211934141547232,3386.0
23,1.0,pulse,L_31pd,1,2500.0,6000.0,3.5901824956225985e-06,0.0004129289725730841,0.00041294457957529205,-0.0013901074996791607,0.0013901074996791607,2822.0
